310,310,310,310,318,318,318,318,316,314,308,312,310,310,310,314,310,310,310,302,306,298,300,300
322,322,302,304,304,308,306,306,304,300,296,292,292,292,294,298,296,292,288,288,288,286,288,284
308,308,298,304,298,290,294,290,290,288,286,286,288,284,286,286,276,284,278,280,278,276,276,274
296,298,298,286,290,280,284,286,284,280,280,280,280,274,272,274,274,270,270,270,270,270,270,270
290,288,276,276,272,272,276,272,274,270,270,266,266,266,262,262,262,262,262,262,266,264,264,264
280,276,274,262,262,262,262,264,262,262,262,260,258,258,260,256,256,258,258,258,258,262,260,262
270,270,268,268,260,260,258,258,258,256,256,256,256,254,254,254,254,256,252,256,256,258,258,258
264,264,264,260,256,254,252,252,254,254,252,252,252,252,254,252,252,254,252,252,254,254,256,254
260,258,258,254,254,254,252,252,250,250,250,252,252,252,250,250,250,250,252,252,252,252,252,252
254,254,252,252,250,250,250,252,250,248,248,250,248,250,250,248,250,250,252,248,248,252,252,248
250,250,252,250,250,248,248,248,248,248,248,246,246,250,250,250,248,250,250,246,248,248,248,246
248,250,250,250,248,246,248,248,248,248,248,246,246,244,246,246,246,244,244,244,246,242,244,244
248,248,248,248,250,248,248,248,244,246,244,246,244,244,242,244,244,244,244,246,246,246,246,244
250,250,250,250,250,248,248,246,246,246,246,244,246,244,244,244,246,246,246,244,242,244,246,246
250,252,250,252,250,252,250,250,248,244,248,248,246,246,246,248,248,248,246,246,244,242,244,246
252,252,252,252,252,254,252,252,250,250,250,248,248,250,244,248,250,250,246,244,244,244,242,244
252,252,254,252,252,254,250,254,252,252,250,248,252,248,242,248,248,246,244,244,244,246,246,248
252,254,254,254,254,254,252,254,252,252,254,252,252,252,248,250,246,246,244,238,240,246,248,250
256,254,256,256,256,254,256,256,254,256,256,252,252,250,250,246,248,244,244,242,242,244,248,252
256,258,258,260,260,258,258,258,256,258,256,256,254,254,254,242,248,250,248,250,250,248,248,248
260,260,260,260,262,260,262,262,260,260,260,258,258,254,256,256,238,238,250,248,246,246,246,246
262,262,264,264,262,264,262,260,260,262,262,260,258,260,258,256,256,250,246,248,248,248,252,248
262,262,264,266,264,266,262,264,262,258,260,260,262,262,260,258,258,258,246,246,256,254,254,250
262,262,264,264,266,262,262,260,262,260,260,262,264,262,264,262,262,256,250,250,254,250,252,254
