295.5,296,296,292.2,295.5,301.4,300.5,300.5,299.6,298.7,296.5,295.5,294.6,294.6,297.8,297.8,296.9,296,296,295.5,295,295,294.6,294.6
300.5,300.5,293.6,293.6,295.5,302.3,302.3,302.3,301,300.1,298.7,297.4,296.9,296.9,298.7,298.7,297.4,296.5,295.5,295.5,296,296,296,295
302.8,302.8,295.5,298.3,297.8,300.1,301.4,301.4,301.4,300.5,300.1,299.2,299.6,299.6,299.2,299.2,298.7,298.3,297.8,297.8,297.8,297.8,297.8,297.4
304.9,302.8,302.8,292.2,297.4,301.9,304.5,303.2,301.4,301.9,301.9,301,301.4,302.3,300.5,300.1,299.6,299.6,299.6,299.2,299.6,299.6,299.2,298.7
302.8,305.8,298.3,298.3,296,298.3,306.6,303.2,301.4,301,301,301,301,302.8,301.9,301.4,300.1,300.5,300.1,300.1,300.1,300.1,300.1,299.6
298.7,302.8,304,292.7,292.7,295,298.3,303.2,301.9,301.4,301.4,301.9,301.9,302.3,301.9,302.3,302.3,301,301.4,300.5,300.5,300.5,300.1,299.6
298.7,300.1,301,303.6,299.6,300.5,304.5,302.3,301.9,302.3,302.3,302.3,301.9,302.3,303.2,304,303.2,302.8,301.4,301,300.5,300.5,300.5,300.1
299.2,299.2,300.5,302.3,303.6,301,298.3,300.5,303.6,303.2,303.2,301.9,302.3,302.3,302.8,302.8,303.2,302.8,301.9,301.9,301.9,301,300.5,300.1
300.1,300.5,301.4,301.9,302.8,302.8,301.4,300.1,302.3,302.3,302.3,303.2,301.9,301.9,301.4,301.9,301.4,301,301.4,301.4,301.4,301.9,300.5,300.1
300.5,301.4,301.4,302.3,302.3,302.8,302.3,302.3,302.8,302.8,301.9,296.9,301.9,301.9,301,301.4,301.4,301.4,301.4,301,301,301,301,300.1
301.4,302.3,301.9,302.3,302.8,302.8,302.8,302.3,303.2,302.8,302.8,302.3,302.3,301.4,302.3,303.2,303.2,302.3,302.3,301.4,301.4,301,301,301
302.3,301.9,302.3,302.3,302.3,302.3,302.3,302.3,302.3,302.3,302.3,302.3,303.2,301.9,302.3,302.3,303.6,302.3,301.9,303.6,303.2,301.4,301.9,301.4
301.9,301.4,301.4,301.4,301.4,301.4,301,302.3,302.3,302.3,302.3,302.3,302.3,301.4,302.8,299.6,298.7,300.5,301.9,300.5,298.7,298.7,299.6,301
301.4,301.9,302.3,302.3,301.9,301,301,301.4,301.9,301.4,301.9,301.9,301.9,302.3,302.8,295,297.8,301.9,301.4,299.6,297.4,298.3,299.6,299.2
301,301,301,301,301,301,300.5,301,301,301.4,301,301,301,301.4,300.1,298.3,299.6,299.6,300.1,300.5,300.1,301,300.1,300.5
300.5,300.5,300.5,300.1,300.1,300.1,300.1,300.1,300.5,301,301,300.5,300.1,301,293.6,299.2,299.6,300.5,301.4,301.4,301,302.3,302.3,302.3
299.6,299.2,299.6,299.6,300.1,299.2,299.6,299.6,299.6,299.6,300.1,300.5,299.6,301,291.2,300.5,300.5,300.5,301.4,301.4,302.3,302.3,302.3,301.4
298.7,299.2,298.7,298.7,298.7,299.2,298.7,299.2,299.2,299.2,299.6,299.6,299.6,298.7,294.1,297.8,301,300.1,300.5,302.3,302.3,302.8,302.3,301
298.7,298.3,298.3,298.3,298.3,297.8,297.8,297.8,298.3,297.4,297.4,298.3,298.3,298.7,297.4,287.8,299.2,299.6,300.5,300.5,301.9,301.9,302.3,300.5
297.4,297.8,297.8,297.4,297.4,297.4,296.9,296.9,296.9,296.9,296.5,296.5,296.9,296.9,296.9,292.7,297.8,299.6,300.1,301,300.1,300.1,300.1,299.2
297.4,297.4,297.4,296.5,296.5,296.5,296,296,296.5,296,296,295.5,295.5,295.5,296.5,294.6,290.2,291.2,298.7,301,300.5,298.7,297.8,296.9
296.9,296.5,296.5,296,295.5,295.5,295.5,295,295,295,295,294.6,294.6,294.1,294.1,294.1,296,291.7,289.8,294.1,297.4,298.3,299.2,299.6
296,296,296,295.5,295.5,295,294.6,294.1,294.1,294.1,294.1,293.6,293.6,294.1,293.6,294.1,294.1,293.2,283.7,283.7,293.6,296.9,296.5,298.7
296,296,296,295.5,295,295,293.6,293.6,293.2,293.6,293.6,292.7,293.2,292.7,293.6,292.7,293.2,294.1,284.7,288.8,294.1,297.4,295,293.2
