12,14,14,15.5,16,15.5,17.5,17.5,20.5,19,17.5,17.5,13,13,11.5,10,11.5,12.5,12.5,13,11,11.5,12,12
8.5,8.5,8,9,11.5,10.5,12.5,12.5,17,17.5,17.5,16.5,15.5,15.5,13,11.5,13.5,15.5,16,16,16,16.5,17,17.5
4.5,4.5,4.5,7.5,10.5,8.5,9.5,12,12,14.5,16.5,18.5,16,13.5,13.5,13.5,15.5,17.5,16.5,16.5,16.5,16.5,16.5,18
4,3,3,4,6,5.5,6,8.5,12,14.5,14.5,17.5,18.5,18.5,18,19,17,15,15,12,11.5,12,14,17
3,4,5,5,5,5.5,6.5,9,10,13.5,15.5,17,17,17,18.5,16,12,8,6.5,6,8,9.5,9.5,11
4,3.5,3,4.5,4.5,9,10.5,10.5,12,12.5,12,11.5,12.5,11.5,8,5.5,5.5,4,3,2.5,2.5,3,4,5
5,3.5,4,5,6.5,11.5,14,12.5,9.5,9.5,9.5,10,7.5,7,6,5,2.5,1.5,1,1.5,1,0.5,0.5,1
6,6,6.5,6.5,7,8,11.5,11,7,11,12,8,5.5,4,3,1.5,0,0.5,0.5,0.5,0,0,0,0
8.5,8.5,9,8.5,7,6.5,8.5,8,15.5,16,16,11,6.5,5.5,4,1.5,0.5,0.5,0,0,0,0,0.5,0.5
10.5,13,13,12.5,9,9.5,11,10.5,12.5,12.5,11,12.5,8.5,6.5,4.5,2,2,1.5,1,1.5,1.5,1,1,1
23,21.5,25,22.5,19,20,19.5,18.5,14.5,10,7,12.5,12.5,10.5,7,10,11,8.5,5.5,4,2,1.5,1.5,2
29.5,28.5,31,31.5,27,27.5,26.5,24,23,26,26,23.5,32,26.5,19.5,26.5,31,25,15.5,11.5,8.5,6.5,4.5,5.5
25,27.5,27,22.5,23,23.5,22.5,23.5,25.5,26,30,36.5,36,21,25.5,43,37,26,23.5,22.5,17,13.5,11,9.5
7,7.5,9,9,9.5,10,7,4.5,5,5.5,5.5,11.5,16.5,13,29.5,38.5,34.5,34.5,35.5,36.5,25.5,17,12,12
0.5,0.5,1,4,2.5,1.5,1,0,0,0.5,1.5,2.5,3,9.5,32,37,36.5,42.5,39,35.5,31.5,27,27.5,26
0,0.5,0.5,0.5,1.5,1,0,0,0,0.5,0.5,1.5,1.5,10,27.5,36.5,36,41,36.5,35.5,37.5,39.5,40,37.5
3,2,0.5,0.5,2,4.5,4,4,3.5,2.5,0.5,1,2,6,22,32.5,33,36,36.5,34,39.5,39.5,37,37.5
3.5,3,2,0.5,1,1.5,2,5,5.5,4.5,1.5,0,1.5,2.5,11.5,25,30.5,36,35,33,34,36.5,39.5,38
1,0.5,0.5,0.5,0.5,0.5,0,0.5,2,1,1,0,0,1,4,16,21,23.5,28.5,28.5,29.5,29.5,32.5,38.5
0.5,1,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0,0.5,1,7,16.5,18,17.5,22,22,25.5,24.5,24.5,27.5
0,0,0.5,0.5,0,0,0,0,0,0,0.5,0,0,0,0,6.5,14.5,18,17,14.5,15.5,17.5,21,23.5
0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.5,7,11,13.5,15,9.5,11,13.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,5,5,9,8,7,10.5
4,1,0.5,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.5,2.5,4,4,8.5,12
