284.2,281.1,281.1,277.8,281.1,286.3,287.3,287.3,289.3,289.3,289.8,289.8,287.3,287.3,289.8,290.7,290.2,289.3,289.3,288.8,288.8,288.8,288.3,288.3
291.7,291.7,284.2,282.7,287.8,289.8,291.2,291.2,291.2,291.7,292.7,291.7,292.2,292.2,292.2,293.2,291.7,291.2,290.2,290.2,290.2,289.8,289.8,290.7
295.5,295.5,288.8,288.8,290.2,290.7,291.7,292.7,292.7,293.2,293.2,293.2,293.2,294.1,294.1,294.1,294.6,292.7,291.7,291.7,291.7,291.7,291.7,291.7
296,295.5,295.5,284.7,292.2,294.1,296.5,295.5,295.5,295.5,295.5,295.5,295,295.5,295.5,295,294.6,294.1,294.1,293.6,293.6,293.2,293.2,293.2
296.5,297.4,293.2,293.2,290.7,293.6,297.8,298.3,296.9,296.9,296.9,297.4,297.4,297.4,297.4,296.9,296.5,295.5,295.5,295,294.6,294.6,294.6,295
295.5,297.8,297.8,287.3,287.3,287.8,292.7,298.3,298.3,298.7,298.7,299.2,299.6,300.1,299.2,298.3,298.3,297.4,296.9,296.9,296.9,296,295.5,295.5
296.5,296.9,297.8,299.2,291.7,288.8,297.8,300.1,299.2,300.1,300.1,300.5,300.5,300.5,300.1,300.1,299.6,299.2,297.8,297.8,297.4,297.4,296.9,296.5
297.4,297.4,298.3,298.7,300.1,298.3,293.2,297.4,300.5,299.6,300.5,301,301.4,301,300.1,300.5,300.1,299.2,299.6,299.6,299.2,298.3,298.3,298.3
298.3,299.2,299.6,300.5,301,301.9,301.9,299.6,297.8,299.2,299.2,301.4,301,300.5,300.1,299.6,300.1,299.6,299.2,299.2,299.2,299.2,298.7,298.3
299.2,299.6,300.5,300.5,301,301.9,302.3,302.3,302.3,301.4,296.5,295,300.1,300.5,299.6,300.1,300.1,299.6,300.1,300.1,299.6,300.1,299.6,299.6
300.1,301.4,301.4,302.3,302.3,302.3,302.3,302.3,301.9,302.3,301.9,301.9,301.4,301,300.5,301,301,301.4,300.5,300.5,301,301,301,301
301.4,302.3,301,301.9,301.9,301.9,301.9,301.9,302.3,301.9,301.9,301.9,301,301,301.4,301,301.4,299.2,298.3,300.1,301,300.5,300.5,300.5
301.4,301.4,301.9,301.4,301.9,301.9,301.9,301,301,300.5,301,301,301.4,300.5,300.1,299.2,297.8,299.6,301,300.1,297.8,298.7,299.2,301
301,301,301,301.4,301.4,300.5,300.1,300.5,300.1,300.5,300.5,300.1,299.6,299.6,299.6,293.2,295.5,299.2,298.3,296.9,296,298.3,299.2,298.7
300.1,300.1,299.6,299.2,299.6,299.2,299.2,298.7,298.3,297.8,297.8,298.3,298.7,300.1,296.9,296,297.8,297.8,298.3,299.2,299.6,299.6,298.3,298.7
299.2,299.6,299.2,299.6,299.2,298.7,299.2,298.7,297.8,298.7,297.4,296.5,296.9,298.3,289.3,298.3,299.2,299.6,298.7,299.6,299.6,298.7,299.6,299.6
300.1,300.1,299.6,299.6,299.6,299.6,299.6,299.6,298.7,299.6,298.3,298.3,296.5,299.2,288.8,299.6,299.2,298.7,299.2,298.7,299.6,299.2,300.1,299.2
301,300.5,300.1,300.1,300.1,299.6,299.6,300.1,300.1,299.6,299.6,299.2,298.7,297.4,293.6,295.5,299.2,297.8,299.2,300.1,299.6,297.8,299.2,299.2
300.1,300.1,300.1,299.2,299.6,299.2,299.6,299.6,299.2,299.2,299.2,299.2,299.2,297.8,296.9,285.2,297.8,298.7,297.8,298.3,298.3,298.7,298.7,298.3
299.6,299.2,299.6,298.7,298.7,298.3,298.7,298.7,298.3,298.7,298.3,298.3,297.8,297.4,295,283.2,295,297.8,297.4,297.4,296.9,296.5,296.5,297.8
299.2,299.2,298.3,298.3,298.3,297.8,297.8,297.4,297.4,297.8,296.9,297.4,297.4,297.4,297.4,295.5,280.5,284.2,296.5,299.6,298.3,296,296.5,296
298.7,298.7,297.4,297.4,296.9,296.5,296.5,296,296,296,296,296,296.5,296,296.9,296.5,295.5,286.8,278.9,294.1,298.3,297.8,298.7,299.6
298.7,298.7,297.8,297.4,296.9,296.9,296,296,296,295.5,295.5,294.6,295.5,295,296.5,296.5,296.5,289.3,276.7,276.7,287.3,297.4,297.4,299.2
298.7,297.8,297.4,297.4,296.9,296,295.5,296,295,295,295,294.1,294.6,295,294.6,294.6,294.6,295,277.8,280.5,295.5,297.8,296.5,296
